,track_name,artist,album_name,date_listened,uts,url,tags
755,hold me,yeahyeahyeah,CYBERSPACE,"09 Dec 2022, 02:30",1670553038,https://www.last.fm/music/yeahyeahyeah/_/hold+me,indie
756,lights,Malte,lights,"09 Dec 2022, 02:27",1670552844,https://www.last.fm/music/Malte/_/lights,german
757,Awaken,Keltek,Awaken,"09 Dec 2022, 00:58",1670547527,https://www.last.fm/music/Keltek/_/Awaken,dutch
758,Lonely,Overrated,Lonely,"09 Dec 2022, 00:49",1670546984,https://www.last.fm/music/Overrated/_/Lonely,alternative
759,Until You Love Me,Overrated,Until You Love Me,"09 Dec 2022, 00:46",1670546806,https://www.last.fm/music/Overrated/_/Until+You+Love+Me,alternative
760,Я Тебя Не Отдам,Malte,2,"09 Dec 2022, 00:44",1670546688,https://www.last.fm/music/Malte/_/%D0%AF+%D0%A2%D0%B5%D0%B1%D1%8F+%D0%9D%D0%B5+%D0%9E%D1%82%D0%B4%D0%B0%D0%BC,german
761,Солнце Монако,Malte,2,"09 Dec 2022, 00:42",1670546578,https://www.last.fm/music/Malte/_/%D0%A1%D0%BE%D0%BB%D0%BD%D1%86%D0%B5+%D0%9C%D0%BE%D0%BD%D0%B0%D0%BA%D0%BE,german
762,Take My Hand,Overrated,Take My Hand,"09 Dec 2022, 00:40",1670546453,https://www.last.fm/music/Overrated/_/Take+My+Hand,alternative
763,Vapo Vapo (Remix),MC Ingryd,Vapo Vapo (Remix),"09 Dec 2022, 00:38",1670546292,https://www.last.fm/music/MC+Ingryd/_/Vapo+Vapo+(Remix),brasil
764,Control,Overrated,Control,"09 Dec 2022, 00:34",1670546070,https://www.last.fm/music/Overrated/_/Control,alternative
765,Выбирать Чудо,Malte,2,"08 Dec 2022, 20:52",1670532779,https://www.last.fm/music/Malte/_/%D0%92%D1%8B%D0%B1%D0%B8%D1%80%D0%B0%D1%82%D1%8C+%D0%A7%D1%83%D0%B4%D0%BE,german
766,maria,Malte,maria,"08 Dec 2022, 20:51",1670532665,https://www.last.fm/music/Malte/_/maria,german
767,night,Malte,night,"08 Dec 2022, 20:48",1670532503,https://www.last.fm/music/Malte/_/night,german
768,Сломана,Malte,2,"08 Dec 2022, 20:47",1670532454,https://www.last.fm/music/Malte/_/%D0%A1%D0%BB%D0%BE%D0%BC%D0%B0%D0%BD%D0%B0,german
769,Untouched,Overrated,Shunrated,"08 Dec 2022, 20:45",1670532327,https://www.last.fm/music/Overrated/_/Untouched,alternative
770,love,yeahyeahyeah,CYBERSPACE,"08 Dec 2022, 20:42",1670532169,https://www.last.fm/music/yeahyeahyeah/_/love,indie
771,The Brightside,Overrated,The Brightside,"08 Dec 2022, 20:38",1670531898,https://www.last.fm/music/Overrated/_/The+Brightside,alternative
772,Control,Overrated,Control,"08 Dec 2022, 20:28",1670531330,https://www.last.fm/music/Overrated/_/Control,alternative
773,PAPARAZZI,akucum,PAPARAZZI,"08 Dec 2022, 20:26",1670531174,https://www.last.fm/music/akucum/_/PAPARAZZI,[]
774,Little Demon King,Overrated,Little Demon King,"08 Dec 2022, 20:23",1670530998,https://www.last.fm/music/Overrated/_/Little+Demon+King,alternative
775,idfc,Malte,idfc,"08 Dec 2022, 20:21",1670530865,https://www.last.fm/music/Malte/_/idfc,german
776,Die a Demon King,Overrated,Die a Demon King,"08 Dec 2022, 20:18",1670530727,https://www.last.fm/music/Overrated/_/Die+a+Demon+King,alternative
777,Merry Christmas Darling - Remix,Carpenters,Christmas Portrait (Special Edition/Reissue),"08 Dec 2022, 11:57",1670500640,https://www.last.fm/music/Carpenters/_/Merry+Christmas+Darling+-+Remix,pop
778,Do You Hear What I Hear? - Remastered 2006,Bing Crosby,Bing Crosby - Christmas Classics,"08 Dec 2022, 11:54",1670500478,https://www.last.fm/music/Bing+Crosby/_/Do+You+Hear+What+I+Hear%3F+-+Remastered+2006,jazz
779,Blue Christmas,Elvis Presley,Elvis' Christmas Album,"08 Dec 2022, 11:52",1670500354,https://www.last.fm/music/Elvis+Presley/_/Blue+Christmas,rock n roll
780,Please Come Home for Christmas - 2013 Remaster,Eagles,Please Come Home for Christmas / Funky New Year (2013 Remaster),"08 Dec 2022, 11:49",1670500181,https://www.last.fm/music/Eagles/_/Please+Come+Home+for+Christmas+-+2013+Remaster,classic rock
781,"Caroling, Caroling",Nat King Cole,The Christmas Song (Expanded Edition),"08 Dec 2022, 11:47",1670500063,"https://www.last.fm/music/Nat+King+Cole/_/Caroling,+Caroling",jazz
782,Frosty the Snowman,The Ronettes,A Christmas Gift for You From Phil Spector,"08 Dec 2022, 11:45",1670499932,https://www.last.fm/music/The+Ronettes/_/Frosty+the+Snowman,60s
783,Christmas Time Is Here,Vince Guaraldi Trio,Charlie Brown Holiday Hits,"08 Dec 2022, 11:42",1670499774,https://www.last.fm/music/Vince+Guaraldi+Trio/_/Christmas+Time+Is+Here,jazz
784,(Everybody's Waitin' For) the Man With the Bag,Kay Starr,A Capitol Christmas,"08 Dec 2022, 11:40",1670499616,https://www.last.fm/music/Kay+Starr/_/(Everybody%27s+Waitin%27+For)+the+Man+With+the+Bag,jazz
785,Mele Kalikimaka (Merry Christmas),Bing Crosby,White Christmas,"08 Dec 2022, 11:37",1670499445,https://www.last.fm/music/Bing+Crosby/_/Mele+Kalikimaka+(Merry+Christmas),jazz
786,Deck the Halls,Nat King Cole,The Christmas Song (Expanded Edition),"08 Dec 2022, 11:36",1670499381,https://www.last.fm/music/Nat+King+Cole/_/Deck+the+Halls,jazz
787,A Marshmallow World,Darlene Love,A Christmas Gift for You From Phil Spector,"08 Dec 2022, 11:34",1670499243,https://www.last.fm/music/Darlene+Love/_/A+Marshmallow+World,soul
788,Little Saint Nick,The Beach Boys,Christmas With The Beach Boys,"08 Dec 2022, 11:31",1670499117,https://www.last.fm/music/The+Beach+Boys/_/Little+Saint+Nick,classic rock
789,Santa Baby,Eartha Kitt,The Essential Eartha Kitt,"08 Dec 2022, 11:28",1670498914,https://www.last.fm/music/Eartha+Kitt/_/Santa+Baby,jazz
790,Cool Yule,Louis Armstrong,The Decca Singles 1949-1958,"08 Dec 2022, 11:25",1670498742,https://www.last.fm/music/Louis+Armstrong/_/Cool+Yule,jazz
791,God Rest Ye Merry Gentlemen,Bing Crosby,White Christmas,"08 Dec 2022, 11:23",1670498610,https://www.last.fm/music/Bing+Crosby/_/God+Rest+Ye+Merry+Gentlemen,jazz
792,When a Child Is Born,Johnny Mathis,I Only Have Eyes For You,"08 Dec 2022, 11:19",1670498391,https://www.last.fm/music/Johnny+Mathis/_/When+a+Child+Is+Born,oldies
793,Winter Wonderland,Darlene Love,A Christmas Gift for You From Phil Spector,"08 Dec 2022, 11:17",1670498249,https://www.last.fm/music/Darlene+Love/_/Winter+Wonderland,soul
794,Here Comes Santa Claus (Right Down Santa Claus Lane) - 1947 Version,Gene Autry,Rudolph The Red Nosed Reindeer and other Christmas Classics,"08 Dec 2022, 11:15",1670498103,https://www.last.fm/music/Gene+Autry/_/Here+Comes+Santa+Claus+(Right+Down+Santa+Claus+Lane)+-+1947+Version,country
795,"You're a Mean One, Mr. Grinch",Thurl Ravenscroft,Dr. Seuss' How the Grinch Stole Christmas! (Original TV Soundtrack),"08 Dec 2022, 11:09",1670497792,"https://www.last.fm/music/Thurl+Ravenscroft/_/You%27re+a+Mean+One,+Mr.+Grinch",male vocalists
796,Jingle Bell Rock,Bobby Helms,Jingle Bell Rock/Captain Santa Claus (And His Reindeer Space Patrol),"08 Dec 2022, 11:07",1670497667,https://www.last.fm/music/Bobby+Helms/_/Jingle+Bell+Rock,country
797,Sleigh Ride,The Ronettes,A Christmas Gift for You From Phil Spector,"08 Dec 2022, 11:04",1670497490,https://www.last.fm/music/The+Ronettes/_/Sleigh+Ride,60s
798,Jingle Bells - Remastered 1999,Frank Sinatra,A Jolly Christmas from Frank Sinatra,"08 Dec 2022, 11:02",1670497373,https://www.last.fm/music/Frank+Sinatra/_/Jingle+Bells+-+Remastered+1999,jazz
799,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),Perry Como,Greatest Christmas Songs,"08 Dec 2022, 11:00",1670497222,https://www.last.fm/music/Perry+Como/_/It%27s+Beginning+to+Look+a+Lot+Like+Christmas+(with+Mitchell+Ayres+&+His+Orchestra),jazz
800,Have Yourself a Merry Little Christmas,Judy Garland,Meet Me in St. Louis,"08 Dec 2022, 10:57",1670497065,https://www.last.fm/music/Judy+Garland/_/Have+Yourself+a+Merry+Little+Christmas,jazz
801,Feliz Navidad,José Feliciano,Feliz Navidad,"08 Dec 2022, 10:54",1670496887,https://www.last.fm/music/Jos%C3%A9+Feliciano/_/Feliz+Navidad,latin
802,It's the Most Wonderful Time of the Year,Andy Williams,The Andy Williams Christmas Album,"08 Dec 2022, 10:52",1670496740,https://www.last.fm/music/Andy+Williams/_/It%27s+the+Most+Wonderful+Time+of+the+Year,oldies
803,White Christmas,Bing Crosby,White Christmas,"08 Dec 2022, 10:49",1670496561,https://www.last.fm/music/Bing+Crosby/_/White+Christmas,jazz
804,Christmas (Baby Please Come Home),Darlene Love,A Christmas Gift for You From Phil Spector,"08 Dec 2022, 10:46",1670496399,https://www.last.fm/music/Darlene+Love/_/Christmas+(Baby+Please+Come+Home),soul
805,A Holly Jolly Christmas,Burl Ives,Have a Holly Jolly Christmas,"08 Dec 2022, 10:44",1670496268,https://www.last.fm/music/Burl+Ives/_/A+Holly+Jolly+Christmas,folk
806,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,A Winter Romance,"08 Dec 2022, 10:42",1670496156,https://www.last.fm/music/Dean+Martin/_/Let+It+Snow!+Let+It+Snow!+Let+It+Snow!,jazz
807,The Christmas Song (Merry Christmas To You),Nat King Cole,The Christmas Song (Expanded Edition),"08 Dec 2022, 10:39",1670495968,https://www.last.fm/music/Nat+King+Cole/_/The+Christmas+Song+(Merry+Christmas+To+You),jazz
808,Dystopia,Cerebrum,Dystopia,"08 Dec 2022, 10:11",1670494307,https://www.last.fm/music/Cerebrum/_/Dystopia,Technical Death Metal
809,love,yeahyeahyeah,CYBERSPACE,"08 Dec 2022, 10:10",1670494246,https://www.last.fm/music/yeahyeahyeah/_/love,indie
810,Dystopia,Cerebrum,Dystopia,"08 Dec 2022, 09:58",1670493498,https://www.last.fm/music/Cerebrum/_/Dystopia,Technical Death Metal
811,are you falling in love?,akucum,are you falling in love?,"08 Dec 2022, 09:12",1670490774,https://www.last.fm/music/akucum/_/are+you+falling+in+love%3F,[]
812,I WILL NOT SPACEGLIDE IN CLASS,SilenCee,I WILL NOT SPACEGLIDE IN CLASS,"08 Dec 2022, 09:00",1670490051,https://www.last.fm/music/SilenCee/_/I+WILL+NOT+SPACEGLIDE+IN+CLASS,electronic
813,Dystopia,Cerebrum,Dystopia,"08 Dec 2022, 08:55",1670489738,https://www.last.fm/music/Cerebrum/_/Dystopia,Technical Death Metal
814,Control,Overrated,Control,"08 Dec 2022, 08:26",1670487980,https://www.last.fm/music/Overrated/_/Control,alternative
815,Australasia,Pelican,Australasia,"08 Dec 2022, 08:25",1670487920,https://www.last.fm/music/Pelican/_/Australasia,post-rock
816,Untitled,Pelican,Australasia,"08 Dec 2022, 08:20",1670487600,https://www.last.fm/music/Pelican/_/Untitled,post-rock
817,gw,Pelican,Australasia,"08 Dec 2022, 08:16",1670487386,https://www.last.fm/music/Pelican/_/gw,post-rock
818,Angel Tears,Pelican,Australasia,"08 Dec 2022, 08:05",1670486727,https://www.last.fm/music/Pelican/_/Angel+Tears,post-rock
819,Drought,Pelican,Australasia,"08 Dec 2022, 07:57",1670486223,https://www.last.fm/music/Pelican/_/Drought,post-rock
820,NightEndDay,Pelican,Australasia,"08 Dec 2022, 07:45",1670485550,https://www.last.fm/music/Pelican/_/NightEndDay,post-rock
821,Control,Overrated,Control,"08 Dec 2022, 06:36",1670481405,https://www.last.fm/music/Overrated/_/Control,alternative
822,malo tebya,Nxrt,malo tebya,"08 Dec 2022, 06:21",1670480465,https://www.last.fm/music/Nxrt/_/malo+tebya,[]
823,In the Dark,Overrated,In the Dark,"08 Dec 2022, 06:17",1670480246,https://www.last.fm/music/Overrated/_/In+the+Dark,alternative
824,alone,Yotora,alone,"08 Dec 2022, 06:14",1670480067,https://www.last.fm/music/Yotora/_/alone,hardstyle
825,Untouched,SilenCee,Controller,"08 Dec 2022, 06:11",1670479912,https://www.last.fm/music/SilenCee/_/Untouched,electronic
826,7331 Steps Ahead,Overrated,7331 Steps Ahead,"08 Dec 2022, 06:08",1670479728,https://www.last.fm/music/Overrated/_/7331+Steps+Ahead,alternative
827,devil in a red dress,Malte,devil in a red dress,"08 Dec 2022, 06:04",1670479465,https://www.last.fm/music/Malte/_/devil+in+a+red+dress,german
828,Format With a Shotgun,SilenCee,Format With a Shotgun,"08 Dec 2022, 06:01",1670479314,https://www.last.fm/music/SilenCee/_/Format+With+a+Shotgun,electronic
829,it ain't me,Malte,it ain't me,"08 Dec 2022, 05:58",1670479132,https://www.last.fm/music/Malte/_/it+ain%27t+me,german
830,take you dancing,Malte,take you dancing,"08 Dec 2022, 05:56",1670478998,https://www.last.fm/music/Malte/_/take+you+dancing,german
831,C'est La Vie,SilenCee,C'est La Vie,"08 Dec 2022, 05:54",1670478875,https://www.last.fm/music/SilenCee/_/C%27est+La+Vie,electronic
832,You Got It,VEDO,For You,"08 Dec 2022, 05:51",1670478699,https://www.last.fm/music/VEDO/_/You+Got+It,rnb
833,Nights Like This (feat. Ty Dolla $ign),Kehlani,While We Wait,"08 Dec 2022, 05:48",1670478496,https://www.last.fm/music/Kehlani/_/Nights+Like+This+(feat.+Ty+Dolla+$ign),rnb
834,Baby,Madison Beer,Life Support,"08 Dec 2022, 05:44",1670478293,https://www.last.fm/music/Madison+Beer/_/Baby,pop
835,I.F.L.Y.,Bazzi,Soul Searching,"08 Dec 2022, 05:41",1670478085,https://www.last.fm/music/Bazzi/_/I.F.L.Y.,rnb
836,While We're Young,Jhené Aiko,Trip,"08 Dec 2022, 05:38",1670477919,https://www.last.fm/music/Jhen%C3%A9+Aiko/_/While+We%27re+Young,rnb
837,You Right,Doja Cat,Planet Her,"08 Dec 2022, 05:34",1670477682,https://www.last.fm/music/Doja+Cat/_/You+Right,pop
838,Say It,Tory Lanez,I Told You,"08 Dec 2022, 05:31",1670477496,https://www.last.fm/music/Tory+Lanez/_/Say+It,rnb
839,Wake Up,Eden,End Credits,"08 Dec 2022, 05:27",1670477257,https://www.last.fm/music/Eden/_/Wake+Up,ethereal
840,Slide (feat. Frank Ocean & Migos),Calvin Harris,Funk Wav Bounces Vol.1,"08 Dec 2022, 05:22",1670476977,https://www.last.fm/music/Calvin+Harris/_/Slide+(feat.+Frank+Ocean+&+Migos),electronic
841,Trust,SilenCee,Trust,"08 Dec 2022, 03:07",1670468858,https://www.last.fm/music/SilenCee/_/Trust,electronic
842,Trust,SilenCee,Trust,"08 Dec 2022, 02:55",1670468128,https://www.last.fm/music/SilenCee/_/Trust,electronic
843,Keep It Raw,Public Enemies,Keep It Raw,"08 Dec 2022, 02:44",1670467496,https://www.last.fm/music/Public+Enemies/_/Keep+It+Raw,hardstyle
844,PAPARAZZI,akucum,PAPARAZZI,"08 Dec 2022, 02:40",1670467215,https://www.last.fm/music/akucum/_/PAPARAZZI,[]
845,PAPARAZZI,akucum,PAPARAZZI,"08 Dec 2022, 01:49",1670464152,https://www.last.fm/music/akucum/_/PAPARAZZI,[]
846,maria,Malte,maria,"08 Dec 2022, 01:37",1670463440,https://www.last.fm/music/Malte/_/maria,german
847,Addicted,Overrated,Addicted,"08 Dec 2022, 01:35",1670463329,https://www.last.fm/music/Overrated/_/Addicted,alternative
848,love,yeahyeahyeah,CYBERSPACE,"08 Dec 2022, 01:34",1670463249,https://www.last.fm/music/yeahyeahyeah/_/love,indie
849,AFTER DARK HARDSTYLE,SICK LEGEND,AFTER DARK HARDSTYLE,"08 Dec 2022, 01:23",1670462616,https://www.last.fm/music/SICK+LEGEND/_/AFTER+DARK+HARDSTYLE,remix
850,In the Dark,Overrated,In the Dark,"08 Dec 2022, 01:19",1670462399,https://www.last.fm/music/Overrated/_/In+the+Dark,alternative
851,reflection,Malte,reflection,"08 Dec 2022, 01:17",1670462220,https://www.last.fm/music/Malte/_/reflection,german
852,Vapo Vapo (Remix),MC Ingryd,Vapo Vapo (Remix),"08 Dec 2022, 01:13",1670462028,https://www.last.fm/music/MC+Ingryd/_/Vapo+Vapo+(Remix),brasil
853,The Brightside,Overrated,The Brightside,"08 Dec 2022, 01:11",1670461868,https://www.last.fm/music/Overrated/_/The+Brightside,alternative
854,Little Demon King,Overrated,Little Demon King,"08 Dec 2022, 01:08",1670461697,https://www.last.fm/music/Overrated/_/Little+Demon+King,alternative
855,let me go,Malte,let me go,"08 Dec 2022, 01:04",1670461460,https://www.last.fm/music/Malte/_/let+me+go,german
856,all the time,Malte,all the time,"08 Dec 2022, 01:02",1670461332,https://www.last.fm/music/Malte/_/all+the+time,german
857,maria,Malte,maria,"07 Dec 2022, 20:49",1670446178,https://www.last.fm/music/Malte/_/maria,german
858,Выбирать Чудо,Malte,2,"07 Dec 2022, 20:36",1670445376,https://www.last.fm/music/Malte/_/%D0%92%D1%8B%D0%B1%D0%B8%D1%80%D0%B0%D1%82%D1%8C+%D0%A7%D1%83%D0%B4%D0%BE,german
859,Break the Rules,Overrated,Shunrated,"07 Dec 2022, 20:32",1670445134,https://www.last.fm/music/Overrated/_/Break+the+Rules,alternative
860,Far Away,Overrated,Far Away,"07 Dec 2022, 20:29",1670444948,https://www.last.fm/music/Overrated/_/Far+Away,alternative
861,Until You Love Me,Overrated,Until You Love Me,"07 Dec 2022, 20:25",1670444757,https://www.last.fm/music/Overrated/_/Until+You+Love+Me,alternative
862,Vapo Vapo (Remix),MC Ingryd,Vapo Vapo (Remix),"07 Dec 2022, 19:53",1670442839,https://www.last.fm/music/MC+Ingryd/_/Vapo+Vapo+(Remix),brasil
863,THE FINAL TRANSFER,k0$h,THE FINAL TRANSFER,"07 Dec 2022, 14:59",1670425163,https://www.last.fm/music/k0$h/_/THE+FINAL+TRANSFER,electronic
864,in your eyes,ARMUT,in your eyes,"07 Dec 2022, 14:46",1670424382,https://www.last.fm/music/ARMUT/_/in+your+eyes,hardstyle
865,in your eyes,ARMUT,in your eyes,"07 Dec 2022, 11:32",1670412758,https://www.last.fm/music/ARMUT/_/in+your+eyes,hardstyle
866,thank you song,FKA twigs,CAPRISONGS,"21 Dec 2022, 10:57",1671620254,https://www.last.fm/music/FKA+twigs/_/thank+you+song,trip-hop
867,christi interlude,FKA twigs,CAPRISONGS,"21 Dec 2022, 10:56",1671620190,https://www.last.fm/music/FKA+twigs/_/christi+interlude,trip-hop
868,darjeeling (feat Jorja Smith & Unknown T),FKA twigs,CAPRISONGS,"21 Dec 2022, 10:53",1671620006,https://www.last.fm/music/FKA+twigs/_/darjeeling+(feat+Jorja+Smith+&+Unknown+T),trip-hop
869,track girl interlude,FKA twigs,CAPRISONGS,"21 Dec 2022, 10:51",1671619903,https://www.last.fm/music/FKA+twigs/_/track+girl+interlude,trip-hop
870,minds of men,FKA twigs,CAPRISONGS,"21 Dec 2022, 10:48",1671619699,https://www.last.fm/music/FKA+twigs/_/minds+of+men,trip-hop
871,careless (feat. Daniel Caesar),FKA twigs,CAPRISONGS,"21 Dec 2022, 10:44",1671619482,https://www.last.fm/music/FKA+twigs/_/careless+(feat.+Daniel+Caesar),trip-hop
872,jealousy (feat. Rema),FKA twigs,CAPRISONGS,"21 Dec 2022, 10:42",1671619322,https://www.last.fm/music/FKA+twigs/_/jealousy+(feat.+Rema),trip-hop
873,which way (feat. Dystopia),FKA twigs,CAPRISONGS,"21 Dec 2022, 10:40",1671619200,https://www.last.fm/music/FKA+twigs/_/which+way+(feat.+Dystopia),trip-hop
874,papi bones (feat. Shygirl),FKA twigs,CAPRISONGS,"21 Dec 2022, 10:36",1671618980,https://www.last.fm/music/FKA+twigs/_/papi+bones+(feat.+Shygirl),trip-hop
875,lightbeamers,FKA twigs,CAPRISONGS,"21 Dec 2022, 10:32",1671618768,https://www.last.fm/music/FKA+twigs/_/lightbeamers,trip-hop
876,pamplemousse,FKA twigs,CAPRISONGS,"21 Dec 2022, 10:30",1671618644,https://www.last.fm/music/FKA+twigs/_/pamplemousse,trip-hop
877,oh my love,FKA twigs,CAPRISONGS,"21 Dec 2022, 10:26",1671618418,https://www.last.fm/music/FKA+twigs/_/oh+my+love,trip-hop
878,tears in the club (feat. The Weeknd),FKA twigs,CAPRISONGS,"21 Dec 2022, 10:21",1671618060,https://www.last.fm/music/FKA+twigs/_/tears+in+the+club+(feat.+The+Weeknd),trip-hop
879,meta angel,FKA twigs,CAPRISONGS,"21 Dec 2022, 10:15",1671617736,https://www.last.fm/music/FKA+twigs/_/meta+angel,trip-hop
880,honda (feat. Pa Salieu),FKA twigs,CAPRISONGS,"21 Dec 2022, 10:12",1671617525,https://www.last.fm/music/FKA+twigs/_/honda+(feat.+Pa+Salieu),trip-hop
881,ride the dragon,FKA twigs,CAPRISONGS,"21 Dec 2022, 10:08",1671617337,https://www.last.fm/music/FKA+twigs/_/ride+the+dragon,trip-hop
882,Sweet Talk,Spellling,The Turning Wheel,"21 Dec 2022, 10:05",1671617122,https://www.last.fm/music/Spellling/_/Sweet+Talk,art pop
883,Revolution,Spellling,The Turning Wheel,"21 Dec 2022, 09:59",1671616763,https://www.last.fm/music/Spellling/_/Revolution,art pop
884,Magic Act,Spellling,The Turning Wheel,"21 Dec 2022, 09:10",1671613836,https://www.last.fm/music/Spellling/_/Magic+Act,art pop
885,Queen of Wands,Spellling,The Turning Wheel,"21 Dec 2022, 09:05",1671613514,https://www.last.fm/music/Spellling/_/Queen+of+Wands,art pop
886,Legacy,Spellling,The Turning Wheel,"21 Dec 2022, 09:01",1671613282,https://www.last.fm/music/Spellling/_/Legacy,art pop
887,Boys at School,Spellling,The Turning Wheel,"21 Dec 2022, 08:53",1671612834,https://www.last.fm/music/Spellling/_/Boys+at+School,art pop
888,Emperor with an Egg,Spellling,The Turning Wheel,"21 Dec 2022, 08:50",1671612644,https://www.last.fm/music/Spellling/_/Emperor+with+an+Egg,art pop
889,Awaken,Spellling,The Turning Wheel,"21 Dec 2022, 08:46",1671612364,https://www.last.fm/music/Spellling/_/Awaken,art pop
890,The Future,Spellling,The Turning Wheel,"21 Dec 2022, 08:42",1671612155,https://www.last.fm/music/Spellling/_/The+Future,art pop
891,Turning Wheel,Spellling,The Turning Wheel,"21 Dec 2022, 08:38",1671611937,https://www.last.fm/music/Spellling/_/Turning+Wheel,art pop
892,Always,Spellling,The Turning Wheel,"21 Dec 2022, 08:33",1671611623,https://www.last.fm/music/Spellling/_/Always,art pop
893,Little Deer,Spellling,The Turning Wheel,"21 Dec 2022, 08:28",1671611283,https://www.last.fm/music/Spellling/_/Little+Deer,art pop
894,Sour Flower,Lianne La Havas,Lianne La Havas,"21 Dec 2022, 08:21",1671610876,https://www.last.fm/music/Lianne+La+Havas/_/Sour+Flower,soul
895,Courage,Lianne La Havas,Lianne La Havas,"21 Dec 2022, 08:17",1671610658,https://www.last.fm/music/Lianne+La+Havas/_/Courage,soul
896,Seven Times,Lianne La Havas,Lianne La Havas,"21 Dec 2022, 08:14",1671610446,https://www.last.fm/music/Lianne+La+Havas/_/Seven+Times,soul
897,Please Don't Make Me Cry,Lianne La Havas,Lianne La Havas,"21 Dec 2022, 08:08",1671610132,https://www.last.fm/music/Lianne+La+Havas/_/Please+Don%27t+Make+Me+Cry,soul
898,Weird Fishes,Lianne La Havas,Lianne La Havas,"21 Dec 2022, 08:02",1671609777,https://www.last.fm/music/Lianne+La+Havas/_/Weird+Fishes,soul
899,Out Of Your Mind - Interlude,Lianne La Havas,Lianne La Havas,"21 Dec 2022, 08:01",1671609713,https://www.last.fm/music/Lianne+La+Havas/_/Out+Of+Your+Mind+-+Interlude,soul
900,Paper Thin,Lianne La Havas,Lianne La Havas,"21 Dec 2022, 07:56",1671609414,https://www.last.fm/music/Lianne+La+Havas/_/Paper+Thin,soul
901,Can't Fight,Lianne La Havas,Lianne La Havas,"21 Dec 2022, 07:53",1671609223,https://www.last.fm/music/Lianne+La+Havas/_/Can%27t+Fight,soul
902,Green Papaya,Lianne La Havas,Lianne La Havas,"21 Dec 2022, 07:49",1671608978,https://www.last.fm/music/Lianne+La+Havas/_/Green+Papaya,soul
903,Read My Mind,Lianne La Havas,Lianne La Havas,"21 Dec 2022, 07:44",1671608689,https://www.last.fm/music/Lianne+La+Havas/_/Read+My+Mind,soul
904,Time = $$$,King Gizzard & The Lizard Wizard,Paper Mâché Dream Balloon,"21 Dec 2022, 07:41",1671608485,https://www.last.fm/music/King+Gizzard+&+The+Lizard+Wizard/_/Time+=+$$$,Psychedelic Rock
905,Bittersweet,Lianne La Havas,Lianne La Havas,"21 Dec 2022, 07:39",1671608397,https://www.last.fm/music/Lianne+La+Havas/_/Bittersweet,soul
906,Lonely Steel Sheet Flyer,King Gizzard & The Lizard Wizard,Quarters!,"21 Dec 2022, 06:49",1671605347,https://www.last.fm/music/King+Gizzard+&+The+Lizard+Wizard/_/Lonely+Steel+Sheet+Flyer,Psychedelic Rock
907,Lonely Steel Sheet Flyer,King Gizzard & The Lizard Wizard,Quarters!,"21 Dec 2022, 06:40",1671604831,https://www.last.fm/music/King+Gizzard+&+The+Lizard+Wizard/_/Lonely+Steel+Sheet+Flyer,Psychedelic Rock
908,God Is in the Rhythm,King Gizzard & The Lizard Wizard,Quarters!,"21 Dec 2022, 06:30",1671604220,https://www.last.fm/music/King+Gizzard+&+The+Lizard+Wizard/_/God+Is+in+the+Rhythm,Psychedelic Rock
909,Infinite Rise,King Gizzard & The Lizard Wizard,Quarters!,"21 Dec 2022, 06:20",1671603610,https://www.last.fm/music/King+Gizzard+&+The+Lizard+Wizard/_/Infinite+Rise,Psychedelic Rock
910,The River,King Gizzard & The Lizard Wizard,Quarters!,"21 Dec 2022, 06:10",1671603001,https://www.last.fm/music/King+Gizzard+&+The+Lizard+Wizard/_/The+River,Psychedelic Rock
911,Groceries,Carrtoons,Homegrown,"21 Dec 2022, 05:26",1671600413,https://www.last.fm/music/Carrtoons/_/Groceries,jazz
912,intro,yaya bey,Remember Your North Star,"21 Dec 2022, 05:08",1671599286,https://www.last.fm/music/yaya+bey/_/intro,rnb
913,Gold Man,Maxo,Smile,"21 Dec 2022, 05:06",1671599209,https://www.last.fm/music/Maxo/_/Gold+Man,chiptune
914,Worth It,Amber Mark,What It Is,"21 Dec 2022, 05:02",1671598949,https://www.last.fm/music/Amber+Mark/_/Worth+It,pop
915,Competition - Single Edit,Amber Mark,What It Is,"21 Dec 2022, 04:59",1671598761,https://www.last.fm/music/Amber+Mark/_/Competition+-+Single+Edit,pop
916,Foreign Things,Amber Mark,What It Is,"21 Dec 2022, 04:56",1671598581,https://www.last.fm/music/Amber+Mark/_/Foreign+Things,pop
917,What It Is,Amber Mark,What It Is,"21 Dec 2022, 04:50",1671598255,https://www.last.fm/music/Amber+Mark/_/What+It+Is,pop
918,Control,Little Simz,NO THANK YOU,"21 Dec 2022, 04:47",1671598033,https://www.last.fm/music/Little+Simz/_/Control,rap
919,Who Even Cares,Little Simz,NO THANK YOU,"21 Dec 2022, 04:42",1671597756,https://www.last.fm/music/Little+Simz/_/Who+Even+Cares,rap
920,Sideways,Little Simz,NO THANK YOU,"21 Dec 2022, 04:40",1671597626,https://www.last.fm/music/Little+Simz/_/Sideways,rap
921,Broken,Little Simz,NO THANK YOU,"21 Dec 2022, 04:32",1671597176,https://www.last.fm/music/Little+Simz/_/Broken,rap
